Id,TaskNo,ResponseId,Difficulty,Optimized query,avg_rows_optimized,Initial Query,avg_rows_initial,avg_rows_diff_optimazed_initial,Queries equal with order on test dataset,Queries equil without order on test dataset,ORDER BY clause in initial query,ORDER BY clause in optimazed query,Leetcode equivalence status,Final equivalence status,Status,Comment
432,1050,149,Easy,"select t_actordirector_0.actor_id as actor_id, t_actordirector_0.director_id as director_id from schema_1050.actordirector as t_actordirector_0 group by t_actordirector_0.actor_id,t_actordirector_0.director_id having 3 <= count(t_actordirector_0.timestamp)",19314,"select distinct a.actor_id, a.director_id from (select actor_id, director_id, count(distinct timestamp) as co_times from schema_1050.actordirector group by actor_id, director_id) as a where co_times >= 3",19314,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
433,1050,151,Easy,"select t_actordirector_0.actor_id as actor_id, t_actordirector_0.director_id as director_id from schema_1050.actordirector as t_actordirector_0 group by t_actordirector_0.director_id,t_actordirector_0.actor_id having 3 <= count(t_actordirector_0.actor_id)",19314,"select distinct actor_id, director_id from (select actor_id, director_id, count(actor_id) over (partition by actor_id, director_id order by actor_id, director_id) as cnt from schema_1050.actordirector) as a where cnt >= 3",19314,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
434,1050,152,Easy,"select t_actordirector_0.actor_id as actor_id, t_actordirector_0.director_id as director_id from schema_1050.actordirector as t_actordirector_0 group by t_actordirector_0.actor_id,t_actordirector_0.director_id having 3 <= count(t_actordirector_0.timestamp)",19314,"select distinct actor_id, director_id from schema_1050.actordirector group by 1, 2 having count(timestamp) >= 3",19314,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
435,1050,153,Easy,"select t_actordirector_0.actor_id as actor_id, t_actordirector_0.director_id as director_id from schema_1050.actordirector as t_actordirector_0 group by t_actordirector_0.director_id,t_actordirector_0.actor_id having 3 <= count(t_actordirector_0.timestamp)",19314,"select distinct actor_id, director_id from schema_1050.actordirector group by actor_id, director_id having count(timestamp) >= 3",19314,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
436,1050,154,Easy,"select y.c_actor_id0 as actor_id, y.c_director_id0 as director_id from (select t_actordirector_0.actor_id as c_actor_id0, t_actordirector_0.director_id as c_director_id0, count(t_actordirector_0.timestamp) as c_count0 from schema_1050.actordirector as t_actordirector_0 group by t_actordirector_0.actor_id,t_actordirector_0.director_id) as y where 3 <= y.c_count0",19314,"select distinct x.actor_id, x.director_id from schema_1050.actordirector as x join (select actor_id, director_id, count(timestamp) as freq from schema_1050.actordirector group by actor_id, director_id) as y on (x.actor_id = y.actor_id and x.director_id = y.director_id and y.freq >= 3)",19314,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
509,1069,5,Easy,"select t_sales_0.product_id as product_id, sum(t_sales_0.quantity) as total_quantity from schema_1069.sales as t_sales_0 group by t_sales_0.product_id",1000,"select distinct product_id, sum(quantity) over (partition by product_id) as total_quantity from schema_1069.sales",1000,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
510,1069,8,Easy,"select s.product_id as product_id, sum(s.quantity) as total_quantity from schema_1069.sales as s group by s.product_id",1000,"select p.product_id, sum(s.quantity) as total_quantity from schema_1069.product as p join schema_1069.sales as s on p.product_id = s.product_id group by p.product_id",1000,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
515,1069,18,Easy,"select t_sales_0.product_id as product_id, sum(t_sales_0.quantity) as total_quantity from schema_1069.sales as t_sales_0 group by t_sales_0.product_id",1000,"select sales.product_id, sum(sales.quantity) as total_quantity from schema_1069.sales join schema_1069.product on sales.product_id = product.product_id group by sales.product_id",1000,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
517,1069,23,Easy,"select s.product_id as product_id, sum(s.quantity) as total_quantity from schema_1069.sales as s group by s.product_id",1000,"select p.product_id, sum(quantity) as total_quantity from schema_1069.sales as s join schema_1069.product as p on p.product_id = s.product_id group by p.product_id",1000,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
518,1069,24,Easy,"select s.product_id as product_id, sum(s.quantity) as total_quantity from schema_1069.sales as s group by s.product_id",1000,"select p.product_id, sum(quantity) as total_quantity from schema_1069.sales as s left outer join schema_1069.product as p on s.product_id = p.product_id group by p.product_id",1000,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
519,1069,29,Easy,"select s.product_id as product_id, sum(s.quantity) as total_quantity from schema_1069.sales as s group by s.product_id",1000,"select p.product_id, sum(s.quantity) as total_quantity from schema_1069.sales as s join schema_1069.product as p on s.product_id = p.product_id group by 1",1000,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
520,1069,30,Easy,"select s.product_id as product_id, sum(s.quantity) as total_quantity from schema_1069.sales as s group by s.product_id",1000,"select p.product_id, sum(s.quantity) as total_quantity from schema_1069.product as p join schema_1069.sales as s on p.product_id = s.product_id group by 1",1000,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
523,1069,71,Easy,"select s.product_id as product_id, sum(s.quantity) as total_quantity from schema_1069.sales as s group by s.product_id",1000,"select s.product_id, sum(quantity) as total_quantity from schema_1069.sales as s join schema_1069.product as p on s.product_id = p.product_id group by s.product_id",1000,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
524,1069,73,Easy,"select s.product_id as product_id, sum(s.quantity) as total_quantity from schema_1069.sales as s group by s.product_id",1000,"select s.product_id, sum(quantity) as total_quantity from schema_1069.sales as s join schema_1069.product as p on s.product_id = p.product_id group by 1",1000,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
526,1069,76,Easy,"select s.product_id as product_id, sum(s.quantity) as total_quantity from schema_1069.sales as s group by s.product_id",1000,"select s.product_id, sum(s.quantity) as total_quantity from schema_1069.sales as s join schema_1069.product as p on p.product_id = s.product_id group by s.product_id",1000,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
530,1069,83,Easy,"select a.product_id as product_id, sum(a.quantity) as total_quantity from schema_1069.sales as a group by a.product_id",1000,"select a.product_id, sum(a.quantity) as total_quantity from schema_1069.sales as a join schema_1069.product as b on a.product_id = b.product_id group by a.product_id",1000,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
533,1069,93,Easy,"select s.product_id as product_id, sum(s.quantity) as total_quantity from schema_1069.sales as s group by s.product_id",1000,"select s.product_id, sum(s.quantity) as total_quantity from schema_1069.sales as s join schema_1069.product as p on s.product_id = p.product_id group by s.product_id",1000,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
534,1069,95,Easy,"select s.product_id as product_id, sum(s.quantity) as total_quantity from schema_1069.sales as s group by s.product_id",1000,"select p.product_id, sum(s.quantity) as total_quantity from schema_1069.sales as s join schema_1069.product as p on s.product_id = p.product_id group by p.product_id",1000,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
535,1069,96,Easy,"select t_sales_0.product_id as product_id, sum(t_sales_0.quantity) as total_quantity from schema_1069.sales as t_sales_0 group by t_sales_0.product_id",1000,"select product.product_id as product_id, sum(quantity) as total_quantity from schema_1069.sales join schema_1069.product on sales.product_id = product.product_id group by product.product_id",1000,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
539,1069,107,Easy,"select b.product_id as product_id, sum(b.quantity) as total_quantity from schema_1069.sales as b group by b.product_id",1000,"select a.product_id, sum(b.quantity) as total_quantity from schema_1069.product as a join schema_1069.sales as b on a.product_id = b.product_id group by a.product_id",1000,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
541,1069,111,Easy,"select distinct t_cte_7.c_product_id0 as product_id, t_cte_7.c_sum0 as total_quantity from (select t_sales_0.product_id as c_product_id0, sum(t_sales_0.quantity) as c_sum0 from schema_1069.sales as t_sales_0 group by t_sales_0.product_id) as t_cte_7 order by product_id asc",1000,"select distinct product_id, sum(quantity) as total_quantity from schema_1069.sales group by product_id order by product_id",1000,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
542,1069,112,Easy,"select t_sales_0.product_id as product_id, sum(t_sales_0.quantity) as total_quantity from schema_1069.sales as t_sales_0 group by t_sales_0.product_id",1000,"select distinct product_id, sum(quantity) over (partition by product_id order by product_id) as total_quantity from schema_1069.sales",1000,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
543,1069,115,Easy,"select s.product_id as product_id, sum(s.quantity) as total_quantity from schema_1069.sales as s group by s.product_id",1000,"select distinct s.product_id, sum(s.quantity) as total_quantity from schema_1069.sales as s join schema_1069.product as p on s.product_id = p.product_id group by s.product_id",1000,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
545,1069,121,Easy,"select s.product_id as product_id, sum(s.quantity) as total_quantity from schema_1069.sales as s group by s.product_id",1000,"select p.product_id, sum(quantity) as total_quantity from schema_1069.product as p join schema_1069.sales as s on s.product_id = p.product_id group by 1",1000,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
546,1069,122,Easy,"select s.product_id as product_id, sum(s.quantity) as total_quantity from schema_1069.sales as s group by s.product_id",1000,"select p.product_id, sum(quantity) as total_quantity from schema_1069.product as p join schema_1069.sales as s on p.product_id = s.product_id group by 1",1000,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
547,1069,124,Easy,"select s.product_id as product_id, sum(s.quantity) as total_quantity from schema_1069.sales as s group by s.product_id",1000,"select p.product_id, sum(quantity) as total_quantity from schema_1069.sales as s join schema_1069.product as p on s.product_id = p.product_id group by p.product_id",1000,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
548,1069,126,Easy,"select s.product_id as product_id, sum(s.quantity) as total_quantity from schema_1069.sales as s group by s.product_id",1000,"select p.product_id, sum(quantity) as total_quantity from schema_1069.product as p join schema_1069.sales as s on p.product_id = s.product_id group by p.product_id",1000,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
549,1069,142,Easy,"select t_sales_0.product_id as product_id, sum(t_sales_0.quantity) as total_quantity from schema_1069.sales as t_sales_0 group by t_sales_0.product_id",1000,"select product.product_id, sum(sales.quantity) as total_quantity from schema_1069.sales left outer join schema_1069.product on product.product_id = sales.product_id group by product.product_id",1000,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
558,1069,214,Easy,"select t_sales_0.product_id as product_id, sum(t_sales_0.quantity) as total_quantity from schema_1069.sales as t_sales_0 group by t_sales_0.product_id",1000,"select sales.product_id, sum(quantity) as total_quantity from schema_1069.sales join schema_1069.product on sales.product_id = product.product_id group by sales.product_id",1000,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
564,1077,121,Medium,"select proj.project_id as project_id, proj.employee_id as employee_id from (select distinct proj.project_id as c_project_id0, max(emp.experience_years) over ( partition by proj.project_id ) as c_0 from schema_1077.project as proj inner join schema_1077.employee as emp on proj.employee_id = emp.employee_id) as b inner join schema_1077.project as proj inner join schema_1077.employee as emp on proj.employee_id = emp.employee_id on proj.project_id = b.c_project_id0 where emp.experience_years = b.c_0",11013,"select a.project_id as project_id, a.employee_id as employee_id from (select distinct proj.project_id as project_id, proj.employee_id as employee_id, emp.experience_years as experience_years from schema_1077.project as proj join schema_1077.employee as emp on proj.employee_id = emp.employee_id) as a join (select distinct proj.project_id, max(emp.experience_years) over (partition by proj.project_id) as exp from schema_1077.project as proj join schema_1077.employee as emp on proj.employee_id = emp.employee_id) as b on (a.project_id = b.project_id and a.experience_years = b.exp)",11013,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
572,1077,181,Medium,"select t_cte_4.c_project_id0 as project_id, t_cte_4.c_employee_id0 as employee_id from (select max(e.experience_years) over ( partition by p.project_id ) as c_0, e.experience_years as c_experience_years0, p.employee_id as c_employee_id0, p.project_id as c_project_id0 from schema_1077.project as p inner join schema_1077.employee as e on p.employee_id = e.employee_id) as t_cte_4 where t_cte_4.c_experience_years0 = t_cte_4.c_0",11013,"select project_id, employee_id from (select distinct p.project_id, p.employee_id, e.experience_years, max(e.experience_years) over (partition by p.project_id) as max_years from schema_1077.project as p join schema_1077.employee as e on p.employee_id = e.employee_id) as tmp where experience_years = max_years",11013,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
579,1113,3,Easy,"select t_cte_22.c_extra0 as report_reason, count(t_cte_22.c_post_id0) as report_count from (select distinct t_actions_0.post_id as c_post_id0, t_actions_0.extra as c_extra0 from schema_1113.actions as t_actions_0 where t_actions_0.action_date = '2019-07-04' and t_actions_0.action = 'report') as t_cte_22 group by t_cte_22.c_extra0",10,"select distinct extra as report_reason, count(distinct post_id) as report_count from schema_1113.actions where (action_date = '2019-07-04' and action = 'report') group by extra",10,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
